Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17,Symptom_1_Severity,Symptom_2_Severity,Symptom_3_Severity,Symptom_4_Severity,Symptom_5_Severity,Symptom_6_Severity,Symptom_7_Severity,Symptom_8_Severity,Symptom_9_Severity,Symptom_10_Severity,Symptom_11_Severity,Symptom_12_Severity,Symptom_13_Severity,Symptom_14_Severity,Symptom_15_Severity,Symptom_16_Severity,Symptom_17_Severity,Total Severity
Hypoglycemia, vomiting, fatigue, anxiety, sweating, headache, nausea, excessive_hunger, drying_and_tingling_lips, slurred_speech, irritability, palpitations,,,,,,,5,4,4,3,3,5,4,4,4,2,4,0,0,0,0,0,0,42
Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,,,,,,,,,,,,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,20
Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,,,,,,,,,,,,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,20
Osteoarthristis, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,,,,,,,,,,,,,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,17
Osteoarthristis, joint_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,,,,,,,,,,,,,3,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,15
Osteoarthristis, joint_pain, neck_pain, hip_joint_pain, swelling_joints, painful_walking,,,,,,,,,,,,,3,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,17
Osteoarthristis, joint_pain, neck_pain, knee_pain, swelling_joints, painful_walking,,,,,,,,,,,,,3,5,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,18
Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, painful_walking,,,,,,,,,,,,,3,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15
Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints,,,,,,,,,,,,,3,5,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,18
Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,,,,,,,,,,,,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,20
Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,,,,,,,,,,,,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,20
Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness, painful_walking,,,,,,,,,,,,,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,18
Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness, painful_walking,,,,,,,,,,,,,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,18
Arthritis, stiff_neck, swelling_joints, movement_stiffness, painful_walking,,,,,,,,,,,,,,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Arthritis, muscle_weakness, swelling_joints, movement_stiffness, painful_walking,,,,,,,,,,,,,,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Arthritis, muscle_weakness, stiff_neck, movement_stiffness, painful_walking,,,,,,,,,,,,,,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Arthritis, muscle_weakness, stiff_neck, swelling_joints, painful_walking,,,,,,,,,,,,,,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness, painful_walking,,,,,,,,,,,,,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,18
Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness,,,,,,,,,,,,,,2,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness, painful_walking,,,,,,,,,,,,,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,18
Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness, painful_walking,,,,,,,,,,,,,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,18
(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements, loss_of_balance, unsteadiness,,,,,,,,,,,,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,27
(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements, loss_of_balance, unsteadiness,,,,,,,,,,,,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,27
(vertigo) Paroymsal  Positional Vertigo, headache, nausea, spinning_movements, loss_of_balance, unsteadiness,,,,,,,,,,,,,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,22
(vertigo) Paroymsal  Positional Vertigo, vomiting, nausea, spinning_movements, loss_of_balance, unsteadiness,,,,,,,,,,,,,5,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,24
(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, spinning_movements, loss_of_balance, unsteadiness,,,,,,,,,,,,,5,3,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,22
(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, loss_of_balance, unsteadiness,,,,,,,,,,,,,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,21
(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements, unsteadiness,,,,,,,,,,,,,5,3,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,23
(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements, loss_of_balance,,,,,,,,,,,,,5,3,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,23
(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements, loss_of_balance, unsteadiness,,,,,,,,,,,,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,27
(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, loss_of_balance, unsteadiness,,,,,,,,,,,,,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,21
Acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Acne, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Acne, skin_rash, pus_filled_pimples, blackheads, scurring,,,,,,,,,,,,,,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Acne, skin_rash, pus_filled_pimples, blackheads,,,,,,,,,,,,,,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Acne, skin_rash, pus_filled_pimples, scurring,,,,,,,,,,,,,,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Acne, skin_rash, blackheads, scurring,,,,,,,,,,,,,,,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,,,,,,,,,,,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,,,,,,,,,,,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Urinary tract infection, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,,,,,,,,,,,,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Urinary tract infection, burning_micturition, foul_smell_of urine, continuous_feel_of_urine,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Urinary tract infection, burning_micturition, bladder_discomfort, continuous_feel_of_urine,,,,,,,,,,,,,,,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine,,,,,,,,,,,,,,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,,,,,,,,,,,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Urinary tract infection, burning_micturition, bladder_discomfort, continuous_feel_of_urine,,,,,,,,,,,,,,,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Urinary tract infection, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,,,,,,,,,,,,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Urinary tract infection, burning_micturition, bladder_discomfort, continuous_feel_of_urine,,,,,,,,,,,,,,,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails,,,,,,,,,,,,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,15
Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails,,,,,,,,,,,,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,15
Psoriasis, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails,,,,,,,,,,,,,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12
Psoriasis, skin_rash, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails,,,,,,,,,,,,,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12
Psoriasis, skin_rash, joint_pain, silver_like_dusting, small_dents_in_nails, inflammatory_nails,,,,,,,,,,,,,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12
Psoriasis, skin_rash, joint_pain, skin_peeling, small_dents_in_nails, inflammatory_nails,,,,,,,,,,,,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13
Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting, inflammatory_nails,,,,,,,,,,,,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13
Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails,,,,,,,,,,,,,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13
Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails,,,,,,,,,,,,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,15
Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails,,,,,,,,,,,,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,15
Impetigo, skin_rash, high_fever, blister, red_sore_around_nose, yellow_crust_ooze,,,,,,,,,,,,,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,19
Impetigo, skin_rash, high_fever, blister, red_sore_around_nose, yellow_crust_ooze,,,,,,,,,,,,,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,19
Impetigo, high_fever, blister, red_sore_around_nose, yellow_crust_ooze,,,,,,,,,,,,,,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Impetigo, skin_rash, blister, red_sore_around_nose, yellow_crust_ooze,,,,,,,,,,,,,,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Impetigo, skin_rash, blister, red_sore_around_nose, yellow_crust_ooze,,,,,,,,,,,,,,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Impetigo, skin_rash, high_fever, red_sore_around_nose, yellow_crust_ooze,,,,,,,,,,,,,,3,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Impetigo, skin_rash, high_fever, blister, yellow_crust_ooze,,,,,,,,,,,,,,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Impetigo, skin_rash, high_fever, blister, red_sore_around_nose,,,,,,,,,,,,,,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Impetigo, skin_rash, high_fever, blister, red_sore_around_nose, yellow_crust_ooze,,,,,,,,,,,,,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,19
Impetigo, skin_rash, blister, red_sore_around_nose, yellow_crust_ooze,,,,,,,,,,,,,,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,,,,,,,,,,,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,,,,,,,,,,,,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,,,,,,,,,,,,,,,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fungal infection,itching, skin_rash, dischromic _patches,,,,,,,,,,,,,,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fungal infection,itching, skin_rash, nodal_skin_eruptions,,,,,,,,,,,,,,,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,,,,,,,,,,,,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,,,,,,,,,,,,,,,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fungal infection,itching, skin_rash, dischromic _patches,,,,,,,,,,,,,,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fungal infection,itching, skin_rash, nodal_skin_eruptions,,,,,,,,,,,,,,,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,,,,,,,,,,,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Allergy, continuous_sneezing, shivering, chills, watering_from_eyes,,,,,,,,,,,,,,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Allergy, shivering, chills, watering_from_eyes,,,,,,,,,,,,,,,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Allergy, continuous_sneezing, chills, watering_from_eyes,,,,,,,,,,,,,,,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Allergy, continuous_sneezing, shivering, watering_from_eyes,,,,,,,,,,,,,,,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Allergy, continuous_sneezing, shivering, chills,,,,,,,,,,,,,,,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Allergy, shivering, chills, watering_from_eyes,,,,,,,,,,,,,,,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Allergy, continuous_sneezing, chills, watering_from_eyes,,,,,,,,,,,,,,,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Allergy, continuous_sneezing, shivering, watering_from_eyes,,,,,,,,,,,,,,,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Allergy, continuous_sneezing, shivering, chills,,,,,,,,,,,,,,,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Allergy, continuous_sneezing, shivering, chills, watering_from_eyes,,,,,,,,,,,,,,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16
GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain,,,,,,,,,,,,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,28
GERD, stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain,,,,,,,,,,,,,5,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,25
GERD, stomach_pain, acidity, vomiting, cough, chest_pain,,,,,,,,,,,,,5,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,24
GERD, stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain,,,,,,,,,,,,,5,3,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,23
GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting, chest_pain,,,,,,,,,,,,,5,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,24
GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting, cough,,,,,,,,,,,,,5,3,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,21
GERD, acidity, ulcers_on_tongue, vomiting, cough, chest_pain,,,,,,,,,,,,,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,23
GERD, stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain,,,,,,,,,,,,,5,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,25
GERD, stomach_pain, acidity, vomiting, cough, chest_pain,,,,,,,,,,,,,5,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,24
GERD, stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain,,,,,,,,,,,,,5,3,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,23
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0,26
Chronic cholestasis, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,25
Chronic cholestasis,itching, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,,1,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,21
Chronic cholestasis,itching, vomiting, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,,1,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,23
Chronic cholestasis,itching, vomiting, yellowish_skin, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,,1,5,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,21
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,22
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes,,,,,,,,,,,,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,22
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain,,,,,,,,,,,,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,22
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0,26
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0,26
Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,,,,,,,,,,,,,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination,,,,,,,,,,,,,,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,,,,,,,,,,,,,,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,,,,,,,,,,,,,,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,,,,,,,,,,,,,,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Drug Reaction, skin_rash, stomach_pain, burning_micturition, spotting_ urination,,,,,,,,,,,,,,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination,,,,,,,,,,,,,,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,,,,,,,,,,,,,,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,,,,,,,,,,,,,,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,,,,,,,,,,,,,,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Peptic ulcer diseae, vomiting, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,22
Peptic ulcer diseae, vomiting, indigestion, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,23
Peptic ulcer diseae, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,22
Peptic ulcer diseae, vomiting, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,22
Peptic ulcer diseae, vomiting, indigestion, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,23
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, passage_of_gases, internal_itching,,,,,,,,,,,,,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,23
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, internal_itching,,,,,,,,,,,,,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,22
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases,,,,,,,,,,,,,5,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,23
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,27
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,27
AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts,,,,,,,,,,,,,,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21
AIDS, patches_in_throat, high_fever, extra_marital_contacts,,,,,,,,,,,,,,,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
AIDS, muscle_wasting, high_fever, extra_marital_contacts,,,,,,,,,,,,,,,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
AIDS, muscle_wasting, patches_in_throat, extra_marital_contacts,,,,,,,,,,,,,,,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
AIDS, muscle_wasting, patches_in_throat, high_fever,,,,,,,,,,,,,,,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts,,,,,,,,,,,,,,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21
AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts,,,,,,,,,,,,,,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21
AIDS, patches_in_throat, high_fever, extra_marital_contacts,,,,,,,,,,,,,,,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
AIDS, muscle_wasting, high_fever, extra_marital_contacts,,,,,,,,,,,,,,,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
AIDS, muscle_wasting, patches_in_throat, high_fever,,,,,,,,,,,,,,,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Diabetes , fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0,41
Diabetes , fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0,41
Diabetes , weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0,0,37
Diabetes , fatigue, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,,4,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0,0,38
Diabetes , fatigue, weight_loss, lethargy, irregular_sugar_level, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,,4,3,2,5,5,4,4,5,4,0,0,0,0,0,0,0,0,36
Diabetes , fatigue, weight_loss, restlessness, irregular_sugar_level, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,,4,3,5,5,5,4,4,5,4,0,0,0,0,0,0,0,0,39
Diabetes , fatigue, weight_loss, restlessness, lethargy, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,,4,3,5,2,5,4,4,5,4,0,0,0,0,0,0,0,0,36
Diabetes , fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,,4,3,5,2,5,4,4,5,4,0,0,0,0,0,0,0,0,36
Diabetes , fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, excessive_hunger, increased_appetite, polyuria,,,,,,,,,4,3,5,2,5,5,4,5,4,0,0,0,0,0,0,0,0,37
Diabetes , fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, obesity, increased_appetite, polyuria,,,,,,,,,4,3,5,2,5,5,4,5,4,0,0,0,0,0,0,0,0,37
Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea,,,,,,,,,,,,,,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea,,,,,,,,,,,,,,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Gastroenteritis, sunken_eyes, dehydration, diarrhoea,,,,,,,,,,,,,,,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
